Quote_ID,Original_Quote_Date,Field_info1,Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3,Sales_info1,Sales_info2,Sales_info3,Sales_info4,Sales_info5,Personal_info1,Personal_info2,Personal_info3,Personal_info4,Personal_info5,Property_info1,Property_info2,Property_info3,Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5
14027,15/10/2014,E,0.9108,"1,487",N,9,22,F,1,5,11,T,29819,N,6,YF,0,,N,0,S,1,3,11,23,-1,N,IL
8154,29/01/2014,F,0.9838,548,N,9,25,E,0,5,20,T,53107,N,13,ZR,0,,N,0,R,1,15,4,16,-1,N,NJ
15757,14/12/2013,F,0.9838,564,N,13,22,E,1,3,20,R,64856,N,4,XJ,0,,N,0,R,1,15,4,17,-1,N,NJ
17423,9/07/2013,B,0.9403,965,N,25,22,D,1,5,17,P,51162,N,18,ZA,0,2,N,0,O,1,20,2,8,-1,N,CA
24310,2/03/2014,E,0.9392,"1,487",N,14,2,A,1,5,20,M,29730,N,7,XX,0,,N,0,J,1,18,9,23,-1,N,IL
18280,13/06/2014,J,0.8928,"1,113",N,6,22,F,1,5,11,V,62903,N,11,ZF,0,,N,0,R,1,2,14,9,-1,N,TX
20022,10/07/2014,J,0.8928,"1,113",N,14,22,G,0,5,11,Q,43749,N,16,ZA,0,2,Y,0,S,0,16,14,5,-1,N,TX
6728,3/05/2015,B,0.9153,935,N,8,22,D,1,5,11,M,40060,N,16,ZA,0,2,Y,0,D,1,25,2,11,-1,N,CA
3838,18/04/2015,K,0.887,"1,113",Y,16,22,A,1,5,11,R,48564,N,24,XQ,0,,N,0,I,1,19,25,15,-1,N,TX
3925,5/05/2015,F,1.0101,548,N,4,25,E,1,4,11,P,64810,N,8,ZR,0,,N,0,I,0,7,4,20,-1,N,NJ
19489,2/04/2014,J,0.8922,"1,113",N,4,22,F,0,5,11,T,15777,N,-1,ZA,0,2,N,0,J,0,3,14,6,25,Y,TX
7343,10/06/2013,B,0.9403,965,N,5,22,D,0,5,17,K,21984,N,5,ZA,0,2,N,0,O,0,14,2,12,-1,N,CA
16842,24/07/2014,J,0.8928,"1,113",N,8,22,G,1,5,11,Q,65055,N,5,ZA,0,2,N,0,S,0,2,14,5,-1,N,TX
4023,1/05/2013,B,0.9403,965,N,17,22,D,0,4,1,T,57278,N,-1,ZA,0,2,Y,0,D,1,22,2,11,-1,N,CA
9287,17/10/2013,B,0.9403,965,N,10,22,K,0,5,7,Q,56189,N,6,ZA,0,2,N,0,D,1,25,1,6,-1,N,CA
8044,18/12/2013,J,0.8922,"1,165",N,7,22,A,1,4,22,T,17719,N,7,XJ,0,,N,0,I,1,4,14,6,-1,N,TX
19013,20/01/2014,F,0.9838,548,N,4,22,E,1,3,20,K,25215,N,5,ZF,0,2,Y,0,R,1,5,4,16,-1,N,NJ
6257,18/06/2013,B,0.9403,965,N,6,22,D,0,5,17,P,32778,N,4,ZA,0,2,N,0,D,0,2,2,13,-1,N,CA
21452,23/04/2013,J,0.9769,"1,165",N,4,22,F,1,5,23,P,13732,N,5,ZA,0,2,N,0,R,0,6,24,15,-1,N,TX
8684,21/10/2014,B,0.9153,935,N,5,22,D,0,5,11,K,20259,N,-1,ZA,0,2,N,0,O,0,21,2,11,-1,N,CA
25714,21/01/2014,E,0.9472,"1,487",N,5,22,K,1,5,7,P,48290,N,14,ZA,0,2,N,0,R,0,1,11,23,-1,N,IL
19265,20/02/2014,B,0.9403,935,N,6,25,E,1,4,11,Q,50837,N,-1,ZA,0,2,N,0,O,1,13,2,13,-1,N,CA
8837,4/01/2013,B,0.9219,965,N,8,22,J,1,5,23,V,7292,N,25,ZA,0,2,N,0,O,0,11,2,12,-1,N,CA
12203,25/03/2013,E,0.9375,"1,480",N,11,22,F,1,5,23,K,7306,N,24,ZA,0,2,N,0,R,0,9,9,25,-1,N,IL
250,16/10/2013,F,0.9919,564,N,6,22,E,1,3,20,T,24294,N,18,XX,0,,N,0,N,0,18,4,21,-1,N,NJ
1605,26/02/2015,B,0.9153,935,N,6,22,D,1,5,11,Q,25529,N,-1,ZA,0,2,N,0,O,0,19,1,4,-1,N,CA
16844,29/07/2014,J,0.8928,"1,113",N,9,22,G,1,5,11,P,45993,N,25,ZA,0,2,N,0,J,0,7,24,15,-1,N,TX
13362,18/02/2013,J,0.9559,"1,165",N,13,22,G,1,5,23,K,31841,N,-1,ZA,0,2,N,0,J,0,11,13,7,-1,N,TX
15098,20/11/2014,E,0.9108,"1,487",N,5,25,K,0,4,11,Q,26170,N,-1,ZH,0,,N,0,S,1,9,9,25,25,N,IL
6451,11/03/2015,K,0.887,"1,113",Y,4,22,F,1,5,11,T,55240,N,5,XB,0,,N,0,Q,1,13,14,5,-1,N,TX
9521,11/04/2013,J,0.9769,"1,165",N,11,22,G,1,4,23,M,25005,N,5,YE,0,,N,0,J,1,10,14,6,-1,N,TX
20902,11/10/2013,J,0.9497,"1,165",N,21,22,G,1,2,3,V,39065,N,-1,XJ,0,2,N,0,J,1,10,13,8,-1,N,TX
4451,11/07/2013,B,0.9403,965,N,15,2,K,1,3,17,T,28675,N,6,ZA,0,2,N,0,O,1,24,2,7,-1,N,CA
13916,3/05/2014,J,0.8928,"1,113",N,15,22,G,1,5,11,M,61491,N,-1,ZH,0,,N,0,S,1,18,12,6,-1,N,TX
16438,28/10/2013,J,0.9497,"1,165",N,3,22,F,1,3,8,K,35478,N,5,YH,0,,N,0,A,1,6,22,4,-1,N,TX
12752,15/03/2013,B,0.9403,965,N,7,22,D,0,5,23,V,64337,N,-1,ZA,0,2,N,0,O,0,20,2,9,-1,N,CA
14995,11/12/2013,F,0.9838,564,N,4,25,E,1,3,20,T,14932,N,11,ZH,0,3,N,0,R,0,8,4,22,-1,N,NJ
4193,23/10/2014,B,0.9153,935,N,5,25,E,1,3,20,K,20176,N,15,ZA,0,2,Y,0,D,0,22,2,11,-1,N,CA
16692,13/05/2015,F,1.0101,548,N,7,22,E,1,3,20,T,40663,N,4,XB,0,,N,0,R,1,19,4,22,-1,N,NJ
10329,11/01/2013,E,0.9368,"1,480",N,1,2,K,0,5,23,V,595,N,25,XD,0,,N,0,D,1,4,9,25,-1,N,IL
25037,24/02/2014,E,0.9472,"1,487",N,23,22,H,0,5,11,K,15760,N,12,XR,0,,N,0,O,1,21,9,24,-1,N,IL
10518,18/03/2015,B,0.9153,935,N,8,22,D,1,5,11,T,62023,N,-1,ZA,0,2,N,0,D,0,23,2,9,-1,N,CA
16328,31/03/2014,F,0.9566,548,N,9,22,E,1,3,20,T,49224,N,-1,ZW,0,,N,0,R,1,11,4,18,-1,N,NJ
10945,22/04/2015,C,0.8746,"1,487",Y,5,22,K,1,2,20,P,64009,N,20,XD,0,,N,0,D,1,9,9,25,-1,N,IL
24741,7/01/2015,F,1.0005,548,N,10,22,E,0,5,20,T,26574,N,18,XS,0,,N,0,D,1,18,4,20,-1,N,NJ
3492,26/06/2013,B,0.9403,965,N,12,25,E,0,4,1,T,10590,N,-1,ZA,0,2,N,0,O,0,25,2,4,-1,N,CA
17016,29/03/2015,K,0.887,"1,113",Y,8,22,F,0,5,11,M,41609,N,-1,ZA,0,2,N,0,S,0,5,25,11,-1,N,TX
22506,10/01/2014,B,0.9403,935,N,2,22,E,1,4,7,K,7751,N,6,ZA,0,2,N,0,D,1,6,2,4,-1,N,CA
7003,4/03/2015,F,1.0101,548,N,10,22,E,0,5,11,T,29262,N,-1,YF,0,,N,0,R,1,18,4,21,-1,N,NJ
898,25/11/2014,B,0.9153,935,N,11,22,E,1,3,20,P,64703,N,5,ZA,0,2,Y,0,O,1,20,2,4,-1,N,CA
20348,30/04/2015,B,0.9153,935,N,8,22,E,0,3,20,Q,3234,N,-1,ZA,0,2,Y,0,O,1,11,2,14,-1,N,CA
2293,28/08/2014,J,0.8928,"1,113",N,7,22,F,1,5,11,M,27146,N,22,XD,0,,N,0,J,1,10,14,6,-1,N,TX
10108,10/05/2014,B,0.9153,935,N,7,22,E,1,2,20,R,47952,N,4,ZA,0,2,N,0,O,1,22,2,11,-1,N,CA
2618,23/07/2014,J,0.8928,"1,113",N,9,22,G,1,5,11,T,10449,N,5,XM,0,,N,0,O,1,19,14,5,-1,N,TX
8397,18/01/2013,F,0.9223,564,N,3,22,E,1,3,14,V,4896,N,7,XR,0,,N,0,R,0,13,4,22,-1,N,NJ
11097,3/11/2014,F,1.0006,548,N,18,22,E,1,2,20,V,55779,N,6,XS,0,,N,0,R,1,23,4,21,-1,N,NJ
16945,28/01/2014,F,0.9838,548,N,10,22,E,0,5,20,P,9782,N,6,XE,0,,N,0,R,1,15,4,20,-1,N,NJ
12679,7/03/2013,E,0.9375,"1,480",N,9,22,F,1,5,23,Q,67036,N,6,ZA,0,2,N,0,R,0,10,11,25,-1,N,IL
13328,2/10/2013,B,0.9403,965,N,11,25,E,1,4,4,T,38605,N,10,ZA,0,2,N,0,O,1,9,2,4,-1,N,CA
17554,15/02/2014,B,0.9403,935,N,14,25,D,0,5,20,R,49285,N,20,ZA,0,2,Y,0,D,1,22,2,4,-1,N,CA
13165,25/06/2014,B,0.9153,935,N,17,22,K,1,2,20,Q,31811,N,6,ZA,0,2,Y,0,O,1,24,2,12,-1,N,CA
5439,29/07/2013,E,0.9487,"1,480",N,4,22,K,1,4,4,K,41994,N,6,ZA,0,2,N,0,N,0,3,10,23,-1,N,IL
4536,17/04/2013,B,0.9403,965,N,13,22,D,1,5,15,T,11244,N,11,ZA,0,2,Y,0,O,0,14,2,11,-1,N,CA
15660,17/02/2015,F,0.9893,548,N,12,22,J,1,5,11,Q,48320,N,6,ZG,0,,N,0,R,1,22,4,21,-1,N,NJ
6444,25/06/2014,J,0.8928,"1,113",N,6,25,G,0,4,11,T,26807,N,13,XD,0,,N,0,J,1,9,14,5,-1,N,TX
16224,29/07/2013,J,0.9691,"1,165",N,10,2,I,0,5,4,K,33263,N,5,XH,0,,Y,0,R,1,6,14,9,-1,N,TX
23192,17/01/2014,F,0.9838,548,N,13,22,J,1,3,20,V,45401,N,-1,YH,0,,N,0,A,0,17,4,21,-1,N,NJ
25072,6/05/2014,B,0.9153,935,N,2,22,D,1,5,11,P,57137,N,4,ZA,0,2,N,0,D,0,15,1,15,25,N,CA
11004,26/12/2014,J,0.887,"1,113",N,8,2,G,1,4,22,V,60934,N,1,ZT,0,,N,0,J,1,12,15,4,-1,N,TX
490,3/03/2015,B,0.9153,935,N,8,22,D,1,5,11,P,21276,N,6,ZA,0,2,N,0,O,0,20,2,8,-1,N,CA
13671,18/03/2015,K,0.887,"1,113",Y,25,22,G,1,5,11,T,30410,N,-1,XJ,0,,N,0,J,1,23,14,5,-1,N,TX
10248,21/04/2015,F,1.0101,548,N,7,22,E,1,3,20,P,18003,N,7,ZF,0,,N,0,N,1,7,4,18,-1,N,NJ
12783,5/11/2014,B,0.9153,935,N,20,22,E,1,3,20,T,21883,N,25,ZA,0,2,Y,0,O,0,25,2,9,-1,N,CA
23783,6/08/2014,J,0.8928,"1,113",N,9,25,G,1,4,22,T,16089,N,5,ZT,0,,N,0,J,1,13,24,15,-1,N,TX
1526,13/02/2013,B,0.9403,965,N,10,22,J,1,5,23,T,17411,N,-1,ZA,0,2,N,0,D,0,14,2,13,-1,N,CA
1838,15/10/2013,B,0.9403,965,N,24,22,D,0,5,20,P,66827,N,-1,ZA,0,2,N,0,O,1,21,2,4,-1,N,CA
5587,1/04/2013,D,0.9313,564,N,17,22,E,1,3,8,K,55207,N,-1,XO,0,2,Y,0,N,1,22,4,16,-1,N,NJ
1379,7/10/2013,B,0.9403,965,N,12,22,E,1,3,20,T,27545,N,5,ZA,0,2,N,0,S,1,23,2,11,-1,N,CA
16994,30/06/2014,J,0.8928,"1,113",N,7,22,F,1,5,11,K,61894,N,-1,ZA,0,2,N,0,Q,0,5,14,7,-1,N,TX
6377,9/07/2014,F,1.0006,548,N,4,22,E,1,4,8,T,33654,N,1,YH,0,,N,0,J,0,3,4,17,-1,N,NJ
2099,23/04/2014,F,1.0006,548,N,5,22,E,1,5,20,T,48251,N,-1,XB,0,,N,0,R,1,17,4,19,-1,N,NJ
8753,15/10/2014,J,0.8793,"1,113",N,7,25,B,1,5,11,T,62005,N,21,XO,0,,N,0,J,1,6,24,14,-1,N,TX
18182,28/04/2015,K,0.887,"1,113",Y,9,2,F,1,5,11,P,56241,N,13,ZF,0,,N,0,J,1,8,14,6,-1,N,TX
16857,1/05/2014,F,1.0006,548,N,2,22,E,1,3,20,Q,1373,N,4,YH,0,,N,0,R,1,2,4,18,-1,N,NJ
11879,31/03/2015,F,1.0101,548,N,12,22,J,1,3,20,P,35815,N,5,ZJ,0,,N,0,R,0,19,4,22,-1,N,NJ
7112,29/01/2014,B,0.9403,935,N,8,22,E,0,2,20,T,28756,N,-1,ZA,0,2,N,0,O,1,19,2,4,-1,N,CA
11003,8/07/2014,J,0.8928,"1,113",N,7,22,F,1,5,11,T,49580,N,-1,ZA,0,2,N,0,L,0,13,17,4,-1,N,TX
20827,5/05/2013,J,0.9691,"1,165",N,11,22,G,1,5,1,M,25446,N,7,ZA,0,2,N,0,O,0,11,14,5,-1,N,TX
18781,5/10/2013,B,0.9403,965,N,23,2,D,0,5,20,R,9035,N,7,ZA,0,2,N,0,O,1,24,2,13,-1,N,CA
2575,7/08/2013,B,0.9403,965,N,10,22,E,1,3,21,T,32561,N,5,ZA,0,2,N,0,O,1,12,2,11,-1,N,CA
2020,3/11/2013,J,0.9258,"1,165",N,11,22,G,0,5,7,M,30708,N,7,ZA,0,2,N,0,J,0,4,24,11,-1,N,TX
8985,13/01/2013,F,0.9223,564,N,18,22,E,1,3,16,M,19235,N,5,XS,0,,N,0,R,1,14,4,18,-1,Y,NJ
9620,1/02/2014,J,0.8922,"1,113",N,8,22,F,0,5,20,R,4855,N,11,ZA,0,2,N,0,I,0,11,15,9,-1,N,TX
6212,24/11/2014,J,0.887,"1,113",N,8,22,G,1,3,20,K,27822,N,25,XB,0,,N,0,J,1,10,24,15,-1,N,TX
15458,25/02/2014,J,0.8922,"1,113",N,12,22,G,0,5,22,P,41331,Y,23,ZA,0,2,N,0,J,0,14,25,4,-1,N,TX
24479,13/06/2013,F,0.9919,564,N,8,22,J,0,3,17,T,21979,N,-1,ZN,0,,N,0,R,1,20,4,22,-1,N,NJ
17343,10/10/2013,B,0.9403,965,N,8,22,E,1,2,20,P,62272,N,9,ZA,0,2,N,0,O,0,21,2,4,-1,N,CA
15558,16/01/2015,B,0.9153,935,N,12,22,E,1,3,20,V,40961,N,23,ZA,0,2,N,0,O,1,22,2,12,-1,N,CA
19792,9/04/2015,C,0.8746,"1,487",Y,9,22,A,1,5,11,Q,54155,N,18,ZN,0,,N,0,D,1,9,9,25,-1,N,IL
18604,3/06/2014,B,0.9153,935,N,2,22,D,1,5,11,Q,16679,N,16,ZA,0,2,N,0,O,0,2,2,10,-1,N,CA
14592,16/08/2014,F,1.0006,548,N,5,22,E,1,5,11,R,2427,N,6,XR,0,,N,0,R,0,10,4,22,-1,N,NJ
19919,31/10/2013,F,0.9919,564,N,5,22,E,0,5,7,Q,57193,N,1,ZT,0,,N,0,D,1,17,4,21,-1,N,NJ
12701,7/05/2015,C,0.8746,"1,487",Y,8,22,F,1,5,11,Q,1136,N,10,XJ,0,,N,0,D,1,7,8,23,-1,N,IL
20810,15/06/2013,B,0.9403,965,N,10,22,E,1,3,17,R,21068,N,5,ZA,0,2,Y,0,O,1,25,1,6,-1,N,CA
1835,5/05/2015,B,0.9153,935,N,13,25,K,1,4,11,P,34571,N,3,ZA,0,2,N,0,O,1,25,2,10,-1,N,CA
11514,7/04/2014,F,1.0006,548,N,5,22,E,1,3,20,Q,37836,N,14,XW,0,2,N,0,R,1,19,4,20,-1,N,NJ
9293,15/07/2014,B,0.9153,935,N,12,22,E,1,2,20,P,52957,N,6,ZA,0,2,N,0,O,1,22,2,4,-1,N,CA
3283,6/03/2013,E,0.9375,"1,480",N,6,22,A,0,4,23,Q,29607,N,11,XD,0,,N,0,R,1,13,11,24,-1,Y,IL
6217,21/04/2013,F,0.9313,564,N,9,22,E,0,5,23,M,36850,N,-1,ZW,0,,N,0,R,1,10,4,16,-1,N,NJ
22777,14/09/2013,F,0.9919,564,N,9,2,E,0,5,4,R,66928,N,-1,ZH,0,,Y,0,Q,1,16,4,19,-1,N,NJ
14617,6/01/2014,E,0.9472,"1,487",N,5,22,K,1,3,20,K,14866,N,7,XX,0,2,N,0,D,1,8,9,23,-1,N,IL
24583,23/02/2015,B,0.9153,935,N,15,25,E,0,2,20,V,55903,N,5,ZA,0,2,N,0,O,1,22,2,4,-1,N,CA
13049,21/11/2014,B,0.9153,935,N,15,22,D,1,5,11,V,50578,N,6,ZA,0,2,N,0,A,1,25,2,11,-1,N,CA
12967,11/02/2015,F,0.9893,548,N,6,22,J,1,3,20,T,36942,N,-1,ZH,0,,N,0,R,0,17,4,22,-1,N,NJ
15333,25/09/2013,E,0.9489,"1,480",N,14,22,F,1,5,4,T,18897,N,22,ZA,0,2,N,0,R,0,22,9,24,-1,N,IL
22895,3/09/2014,E,0.9194,"1,487",N,9,22,F,1,5,11,T,51941,N,13,XJ,0,,N,0,R,1,9,9,25,-1,N,IL
20735,3/02/2015,C,0.9108,"1,487",Y,3,22,K,1,5,11,P,611,N,7,YE,0,,Y,0,D,1,3,11,24,-1,N,IL
3703,21/06/2013,F,0.9919,564,N,6,25,E,1,3,17,V,8237,N,3,ZH,0,,N,0,R,1,17,4,21,-1,N,NJ
8528,15/04/2013,F,0.9313,564,N,6,22,E,1,3,15,Q,53644,N,8,XB,0,,N,0,R,1,20,4,20,-1,N,NJ
3122,20/04/2015,B,0.9153,935,N,2,22,D,0,5,11,M,40296,N,25,ZA,0,2,N,0,D,1,2,2,10,-1,N,CA
8717,21/01/2015,F,1.0005,548,N,4,22,E,1,5,11,T,9082,N,17,ZH,0,,N,0,R,1,13,4,18,-1,N,NJ
16850,5/03/2014,J,0.8922,"1,113",N,6,22,F,1,5,20,T,64289,N,25,XM,0,,N,0,J,1,3,23,4,-1,N,TX
10359,9/04/2013,F,0.9313,564,N,10,22,E,1,3,15,R,20948,N,6,ZH,0,,N,0,N,1,20,4,19,-1,N,NJ
21522,1/07/2014,F,1.0006,548,N,5,22,E,1,5,11,P,60090,N,6,ZH,0,,N,0,O,1,4,4,18,-1,N,NJ
19992,17/03/2015,B,0.9153,935,N,7,22,E,1,5,20,P,7903,N,4,ZA,0,2,N,0,O,0,16,2,13,-1,N,CA
23763,18/06/2013,E,0.9485,"1,480",N,13,22,F,1,5,1,P,6528,N,5,XO,0,,N,0,S,1,18,9,23,-1,N,IL
23906,18/06/2014,J,0.8928,"1,113",N,14,2,G,1,4,22,T,46456,N,13,ZN,0,,N,0,J,1,11,14,5,25,N,TX
22755,14/01/2015,J,0.887,"1,113",N,8,22,F,0,5,10,T,46494,N,5,XH,0,,N,0,J,1,7,14,9,-1,N,TX
17383,20/08/2014,J,0.8928,"1,113",N,5,22,K,1,5,11,T,33988,N,-1,ZA,0,2,N,0,Q,0,3,15,4,-1,N,TX
18272,20/08/2014,B,0.9153,935,N,21,22,E,1,3,20,T,35174,N,7,ZA,0,2,N,0,O,0,25,2,10,-1,N,CA
16745,27/01/2014,J,0.8922,"1,113",N,14,2,G,1,5,7,K,62204,N,6,XR,0,,N,0,S,1,13,22,4,-1,N,TX
16868,9/12/2014,J,0.887,"1,113",N,8,22,F,1,5,11,P,31450,N,-1,XH,0,,N,0,S,1,12,19,4,-1,N,TX
25213,27/06/2013,B,0.9403,965,N,22,25,D,1,5,17,Q,48021,N,-1,ZA,0,2,Y,0,A,1,25,2,12,-1,N,CA
12598,4/03/2015,B,0.9153,935,N,8,22,D,1,5,11,T,5884,N,5,ZA,0,2,N,0,O,0,23,2,4,-1,N,CA
9049,3/06/2013,J,0.9691,"1,165",N,4,22,F,0,5,1,K,60295,N,6,YE,0,,N,0,J,1,1,13,6,-1,N,TX
4113,15/10/2013,J,0.9497,"1,165",N,6,25,G,0,4,4,P,33718,N,6,XO,0,2,Y,0,I,1,9,18,4,-1,N,TX
8468,16/05/2014,B,0.9153,935,N,25,2,K,1,3,20,V,55111,N,5,ZA,0,2,N,0,O,1,25,1,6,-1,N,CA
17402,18/05/2015,B,0.9153,935,N,8,22,D,1,5,11,K,44005,N,10,ZA,0,2,Y,0,O,1,22,2,11,-1,N,CA
22870,19/08/2013,B,0.9403,965,N,9,22,D,0,5,24,K,5815,N,-1,ZA,0,2,N,0,O,0,10,2,4,-1,N,CA
13860,1/05/2015,B,0.9153,935,N,8,22,J,0,3,20,V,51365,N,4,ZA,0,2,N,0,O,1,15,2,11,-1,N,CA
18511,18/05/2015,B,0.9153,935,N,8,25,E,0,4,11,P,34576,N,-1,ZA,0,2,N,0,D,1,14,2,12,-1,N,CA
18298,6/11/2013,B,0.9403,965,N,3,22,D,0,5,20,Q,11797,N,4,ZA,0,2,N,0,D,0,9,2,4,-1,N,CA
10371,9/02/2015,B,0.9153,935,N,5,22,D,1,5,11,K,46078,N,-1,ZA,0,2,N,0,D,0,11,2,13,-1,N,CA
9131,6/05/2014,E,0.9392,"1,487",N,9,22,F,1,5,11,P,30907,N,14,ZA,0,2,N,0,S,0,4,11,23,-1,N,IL
5202,17/04/2015,F,1.0101,548,N,8,22,G,1,3,20,V,50556,N,5,ZG,0,,N,0,R,1,11,4,22,-1,N,NJ
21431,15/12/2014,E,0.9108,"1,487",N,17,22,A,1,2,20,P,42272,N,14,XD,0,,N,0,S,1,18,9,23,-1,N,IL
4012,2/10/2014,J,0.8793,"1,113",N,15,22,G,1,5,11,Q,28419,N,7,XO,0,,Y,0,J,1,16,14,5,-1,N,TX
5188,10/12/2014,J,0.887,"1,113",N,10,22,G,1,5,11,T,66616,N,-1,YH,0,,N,0,J,1,5,13,8,-1,N,TX
23460,2/08/2013,F,0.9919,564,N,12,25,E,0,3,21,V,50913,N,5,XM,0,,N,0,R,1,16,4,17,-1,N,NJ
6081,14/02/2013,F,0.9023,564,N,9,22,E,1,3,14,Q,6540,N,22,ZT,0,,N,0,R,1,16,4,19,-1,N,NJ
9962,18/04/2014,F,1.0006,548,N,10,22,E,1,3,20,P,14670,N,5,XM,0,,N,0,D,1,12,4,20,-1,N,NJ
19393,22/09/2013,F,0.9919,564,N,3,22,J,1,3,20,M,63842,N,-1,ZH,0,,N,0,R,1,8,4,18,-1,Y,NJ
14609,24/04/2015,B,0.9153,935,N,15,22,J,1,3,20,V,45433,N,4,ZA,0,2,N,0,O,1,25,2,12,-1,N,CA
21721,11/06/2013,F,0.9919,564,N,8,25,E,0,5,1,P,46081,N,6,XR,0,,N,0,I,1,22,4,22,-1,N,NJ
14311,8/01/2015,B,0.9153,935,N,6,22,E,1,3,20,Q,10220,N,6,ZA,0,2,N,0,O,0,17,2,11,-1,N,CA
16473,14/11/2013,B,0.9403,965,N,2,22,J,0,4,7,P,8671,N,12,ZA,0,2,N,0,O,0,10,1,8,-1,N,CA
9243,3/02/2013,J,0.9559,"1,165",N,4,22,F,1,4,23,M,56058,N,7,XW,0,,N,0,J,1,2,24,12,-1,N,TX
25966,25/08/2014,B,0.9153,935,N,5,22,E,1,2,20,K,33282,N,-1,ZA,0,2,N,0,O,1,8,2,4,-1,N,CA
24935,17/02/2014,B,0.9403,935,N,2,22,E,1,3,20,K,21973,N,4,ZA,0,2,N,0,D,0,4,2,12,-1,N,CA
8099,29/11/2014,F,1.0006,548,N,5,22,E,0,2,20,R,43377,N,5,XX,0,,N,0,N,1,16,4,19,-1,N,NJ
7938,16/04/2013,F,0.9313,564,N,3,22,E,1,3,16,P,55984,N,-1,XW,0,,N,0,R,1,3,4,18,-1,N,NJ
22435,6/10/2014,J,0.8793,"1,113",N,14,22,F,1,5,11,K,8755,N,5,ZR,0,,N,0,O,1,20,18,4,-1,N,TX
9231,20/05/2013,E,0.9525,"1,480",N,16,22,A,1,5,1,K,58176,N,6,ZA,0,2,N,0,N,0,17,9,23,-1,N,IL
16688,17/04/2015,B,0.9153,935,N,4,22,J,1,3,20,V,33383,N,-1,ZA,0,2,N,0,O,1,15,2,4,-1,N,CA
13737,15/09/2014,J,0.8928,"1,113",N,5,22,F,1,5,11,K,60053,N,19,XH,0,,N,0,R,1,10,24,13,-1,N,TX
20586,22/04/2014,F,1.0006,548,N,6,25,J,0,5,11,P,25083,N,-1,XB,0,,N,0,R,1,17,4,19,-1,N,NJ
21673,13/08/2014,F,1.0006,548,N,3,22,E,1,5,11,T,399,N,5,XR,0,,N,0,R,1,4,4,17,-1,N,NJ
12579,21/03/2015,K,0.887,"1,113",Y,20,22,A,0,5,11,R,38496,N,5,ZF,0,,Y,0,J,1,21,24,14,-1,N,TX
18484,8/03/2014,B,0.9153,935,N,14,22,E,1,3,20,R,61812,N,7,ZA,0,2,Y,0,O,1,23,2,11,-1,N,CA
2093,27/01/2013,B,0.9219,965,N,4,22,J,1,5,23,M,62804,N,-1,ZA,0,2,N,0,O,1,4,2,10,-1,N,CA
5654,13/05/2013,J,0.9691,"1,165",N,4,22,F,1,5,1,K,49662,N,-1,ZA,0,2,N,0,S,0,2,14,8,-1,N,TX
19339,13/05/2013,F,0.9313,564,N,11,22,E,1,3,15,K,4651,N,14,XJ,0,,Y,0,R,0,18,4,21,-1,N,NJ
15295,15/05/2014,E,0.9392,"1,487",N,18,25,A,0,3,20,Q,626,N,-1,XX,0,,N,0,Q,1,24,9,23,-1,N,IL
14370,5/03/2013,J,0.9769,"1,165",N,16,22,G,1,5,23,P,20378,N,6,ZA,0,2,Y,0,S,0,15,24,15,-1,N,TX
7684,3/07/2013,B,0.9403,965,N,12,22,D,1,5,1,T,59627,N,16,ZA,0,2,N,0,A,0,18,2,8,-1,N,CA
12972,12/05/2014,B,0.9153,935,N,10,22,E,1,3,20,K,32584,N,7,ZA,0,2,N,0,D,1,17,2,9,-1,N,CA
8193,19/08/2013,F,0.9919,564,N,9,22,E,1,5,4,K,34331,N,7,XH,0,,N,0,N,1,21,4,22,-1,N,NJ
589,27/07/2013,J,0.9691,"1,165",N,10,22,G,1,5,4,P,20297,N,6,ZA,0,2,N,0,Q,0,10,20,4,-1,N,TX
14463,8/05/2013,B,0.9403,965,N,9,22,D,0,5,15,T,60929,N,5,ZA,0,2,N,0,D,0,22,2,8,-1,N,CA
14670,27/01/2014,F,0.9838,548,N,9,22,E,0,5,7,K,13273,N,-1,XR,0,,N,0,D,1,11,4,20,-1,N,NJ
22319,6/04/2014,B,0.9153,935,N,2,2,D,0,5,20,M,51566,N,-1,ZA,0,2,N,0,O,1,5,2,4,-1,N,CA
24995,18/09/2013,J,0.9497,"1,165",N,5,2,F,1,5,4,T,45026,N,7,XX,0,,N,0,D,1,2,14,5,-1,N,TX
16862,2/07/2014,F,1.0006,548,N,6,22,E,0,5,20,T,50972,N,25,ZG,0,,N,0,O,1,17,4,19,-1,N,NJ
15727,29/08/2014,B,0.9153,935,N,9,22,D,0,5,11,V,48256,N,1,ZA,0,2,N,0,O,0,3,2,5,-1,N,CA
17363,19/09/2013,E,0.9489,"1,480",N,13,22,F,1,5,4,Q,41701,N,5,ZA,0,2,N,0,I,0,15,9,23,-1,N,IL
3465,10/07/2014,J,0.8928,"1,113",N,9,22,A,1,4,22,Q,9373,N,7,ZG,0,,N,0,J,1,14,15,8,-1,N,TX
13559,11/08/2013,J,0.9691,"1,165",N,9,25,G,1,4,4,M,45065,N,-1,XM,0,,N,0,O,1,18,14,5,-1,Y,TX
5304,15/04/2015,K,0.887,"1,113",Y,2,22,K,1,5,11,T,14589,N,-1,XM,0,,N,0,J,1,3,24,15,-1,N,TX
